datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-03 04:00:00,2022-01-03 04:00:00,0.5165731099443731,2022,1,3,0.999348064676089,10.510053756705263
2022-01-03 05:00:00,2022-01-03 05:00:00,0.45244980404957735,2022,1,3,0.999322751998075,10.445677324030326
2022-01-03 06:00:00,2022-01-03 06:00:00,0.21621126919242906,2022,1,3,0.9992969573935987,10.209180843128417
2022-01-03 07:00:00,2022-01-03 07:00:00,0.3457524581080428,2022,1,3,0.9992706808750998,10.338459266859042
2022-01-03 08:00:00,2022-01-03 08:00:00,0.027374561652272367,2022,1,3,0.9992439224552503,10.019813786204775
2022-01-03 09:00:00,2022-01-03 09:00:00,0.3698151660871206,2022,1,3,0.9992166821469545,10.361981987556664
2022-01-03 10:00:00,2022-01-03 10:00:00,0.9637123157557901,2022,1,3,0.999188959963349,10.95560191538928
2022-01-03 11:00:00,2022-01-03 11:00:00,0.445235744371723,2022,1,3,0.9991607559178031,10.436843303549754
2022-01-03 12:00:00,2022-01-03 12:00:00,0.25942626484539055,2022,1,3,0.9991320700239181,10.250746965084574
2022-01-03 13:00:00,2022-01-03 13:00:00,0.19192695224721867,2022,1,3,0.9991029022955281,10.1829559752025
2022-01-03 14:00:00,2022-01-03 14:00:00,0.6541144524240404,2022,1,3,0.9990732527466991,10.644846979891032
2022-01-03 15:00:00,2022-01-03 15:00:00,0.10205939593904889,2022,1,3,0.9990431213917298,10.092490609856346
2022-01-03 16:00:00,2022-01-03 16:00:00,0.8196959660624527,2022,1,3,0.9990125082451511,10.809821048513964
2022-01-03 17:00:00,2022-01-03 17:00:00,0.2040370987281208,2022,1,3,0.9989814133217262,10.193851231945382
2022-01-03 18:00:00,2022-01-03 18:00:00,0.06426839141981755,2022,1,3,0.9989498366364509,10.053766757784325
2022-01-03 19:00:00,2022-01-03 19:00:00,0.5120344457644347,2022,1,3,0.998917778204553,10.501212227809965
2022-01-03 20:00:00,2022-01-03 20:00:00,0.15837397732544967,2022,1,3,0.9988852380414929,10.14722635774038
2022-01-03 21:00:00,2022-01-03 21:00:00,0.6946068566279344,2022,1,3,0.998852216162963,10.683129018257565
2022-01-03 22:00:00,2022-01-03 22:00:00,0.5934048153428655,2022,1,3,0.9988187125848885,10.58159194119175
2022-01-03 23:00:00,2022-01-03 23:00:00,0.14714854701626678,2022,1,3,0.9987847273234264,10.13499582025053
2022-01-04 00:00:00,2022-01-04 00:00:00,0.27823579628719775,2022,1,4,0.9987502603949663,10.265738400236861
2022-01-04 01:00:00,2022-01-04 01:00:00,0.046008126043913244,2022,1,4,0.9987153118161298,10.033161244205212
2022-01-04 02:00:00,2022-01-04 02:00:00,0.32860335401790486,2022,1,4,0.9986798816037711,10.315402170055615
2022-01-04 03:00:00,2022-01-04 03:00:00,0.6871377286128943,2022,1,4,0.9986439697749765,10.673577426362659
2022-01-04 04:00:00,2022-01-04 04:00:00,0.0027516251206730624,2022,1,4,0.9986075763470647,9.98882738859132
2022-01-04 05:00:00,2022-01-04 05:00:00,0.10175427001947035,2022,1,4,0.9985707013375863,10.087461283395333
2022-01-04 06:00:00,2022-01-04 06:00:00,0.41707090443113637,2022,1,4,0.9985333447643246,10.402404352074383
2022-01-04 07:00:00,2022-01-04 07:00:00,0.20723859102428988,2022,1,4,0.9984955066452949,10.192193657477238
2022-01-04 08:00:00,2022-01-04 08:00:00,0.9082215356553109,2022,1,4,0.9984571869987445,10.892793405642756
2022-01-04 09:00:00,2022-01-04 09:00:00,0.8132700213673633,2022,1,4,0.9984183858431536,10.7974538797989
2022-01-04 10:00:00,2022-01-04 10:00:00,0.423149334052466,2022,1,4,0.9983791031972338,10.406940366024804
2022-01-04 11:00:00,2022-01-04 11:00:00,0.16324599126641393,2022,1,4,0.9983393390799294,10.14663938206571
2022-01-04 12:00:00,2022-01-04 12:00:00,0.7515445762034301,2022,1,4,0.9982990935104169,10.7345355113076
2022-01-04 13:00:00,2022-01-04 13:00:00,0.7175404340269624,2022,1,4,0.9982583665081046,10.70012409910801
2022-01-04 14:00:00,2022-01-04 14:00:00,0.2653831881623743,2022,1,4,0.9982171580926334,10.247554769088708
2022-01-04 15:00:00,2022-01-04 15:00:00,0.8968661345287934,2022,1,4,0.9981754682838762,10.878620817367555
2022-01-04 16:00:00,2022-01-04 16:00:00,0.29333875635117335,2022,1,4,0.9981332971019379,10.274671727370553
2022-01-04 17:00:00,2022-01-04 17:00:00,0.0181491466204331,2022,1,4,0.9980906445671558,9.99905559229199
2022-01-04 18:00:00,2022-01-04 18:00:00,0.9432189061798518,2022,1,4,0.9980475107000991,10.923694013180842
2022-01-04 19:00:00,2022-01-04 19:00:00,0.0968994478308618,2022,1,4,0.9980038955215694,10.076938403046555
2022-01-04 20:00:00,2022-01-04 20:00:00,0.26816735020963023,2022,1,4,0.9979597990526001,10.247765340735631
2022-01-04 21:00:00,2022-01-04 21:00:00,0.8201029419202948,2022,1,4,0.9979152213144571,10.799255155064866
2022-01-04 22:00:00,2022-01-04 22:00:00,0.8969972255755377,2022,1,4,0.9978701623286378,10.875698848861916
2022-01-04 23:00:00,2022-01-04 23:00:00,0.6279847825064485,2022,1,4,0.9978246221168723,10.606231003675171
2022-01-05 00:00:00,2022-01-05 00:00:00,0.13346953149246543,2022,1,5,0.9977786007011223,10.11125553850369
2022-01-05 01:00:00,2022-01-05 01:00:00,0.8833540655918437,2022,1,5,0.997732098103582,10.860675046627664
2022-01-05 02:00:00,2022-01-05 02:00:00,0.35385593904663737,2022,1,5,0.9976851143466773,10.33070708251341
2022-01-05 03:00:00,2022-01-05 03:00:00,0.6820613021685612,2022,1,5,0.9976376494530662,10.658437796699223
2022-01-05 04:00:00,2022-01-05 04:00:00,0.1932119090199701,2022,1,5,0.9975897034456389,10.16910894347636
2022-01-05 05:00:00,2022-01-05 05:00:00,0.4354593733046864,2022,1,5,0.9975412763475174,10.410872136779862
2022-01-05 06:00:00,2022-01-05 06:00:00,0.8984292969301714,2022,1,5,0.997492368182056,10.87335297875073
2022-01-05 07:00:00,2022-01-05 07:00:00,0.8291926304597677,2022,1,5,0.9974429789728406,10.803622420188173
2022-01-05 08:00:00,2022-01-05 08:00:00,0.5045307376230247,2022,1,5,0.9973931087436895,10.47846182505992
2022-01-05 09:00:00,2022-01-05 09:00:00,0.4610958178638007,2022,1,5,0.9973427575186525,10.434523393050325
2022-01-05 10:00:00,2022-01-05 10:00:00,0.3952485312849052,2022,1,5,0.9972919253220119,10.368167784505024
2022-01-05 11:00:00,2022-01-05 11:00:00,0.6538586393605806,2022,1,5,0.9972406121782815,10.626264761143394
2022-01-05 12:00:00,2022-01-05 12:00:00,0.6321417927841431,2022,1,5,0.9971888181122075,10.604029973906218
2022-01-05 13:00:00,2022-01-05 13:00:00,0.23151041702287223,2022,1,5,0.9971365431487673,10.202875848510544
2022-01-05 14:00:00,2022-01-05 14:00:00,0.485188116550904,2022,1,5,0.997083787313171,10.456025989682615
2022-01-05 15:00:00,2022-01-05 15:00:00,0.6452286858878726,2022,1,5,0.9970305506308603,10.615534192196476
2022-01-05 16:00:00,2022-01-05 16:00:00,0.15402775181302064,2022,1,5,0.9969768331275085,10.123796083088106
2022-01-05 17:00:00,2022-01-05 17:00:00,0.36445095863765875,2022,1,5,0.9969226348290212,10.333677306927871
2022-01-05 18:00:00,2022-01-05 18:00:00,0.5327167339712183,2022,1,5,0.9968679557615356,10.501396291586575
2022-01-05 19:00:00,2022-01-05 19:00:00,0.005017966590839085,2022,1,5,0.996812795951421,9.97314592610505
2022-01-05 20:00:00,2022-01-05 20:00:00,0.8202447694331758,2022,1,5,0.9967571554252782,10.787816323685957
2022-01-05 21:00:00,2022-01-05 21:00:00,0.4098905195405046,2022,1,5,0.9967010342099402,10.376900861639905
2022-01-05 22:00:00,2022-01-05 22:00:00,0.8305487438977783,2022,1,5,0.9966444323324715,10.796993067222495
2022-01-05 23:00:00,2022-01-05 23:00:00,0.45291757360767804,2022,1,5,0.9965873498201685,10.418791071809363
2022-01-06 00:00:00,2022-01-06 00:00:00,0.3506592495870322,2022,1,6,0.9965297867005595,10.315957116592626
2022-01-06 01:00:00,2022-01-06 01:00:00,0.18978006438490513,2022,1,6,0.9964717430014044,10.15449749439895
2022-01-06 02:00:00,2022-01-06 02:00:00,0.22893648860457882,2022,1,6,0.9964132187506951,10.19306867611153
2022-01-06 03:00:00,2022-01-06 03:00:00,0.16326840217611027,2022,1,6,0.996354213976655,10.12681054194266
2022-01-06 04:00:00,2022-01-06 04:00:00,0.4414521662021579,2022,1,6,0.9962947287077394,10.404399453279552
2022-01-06 05:00:00,2022-01-06 05:00:00,0.27499322134611015,2022,1,6,0.9962347629726351,10.237340851072462
2022-01-06 06:00:00,2022-01-06 06:00:00,0.8685893767179026,2022,1,6,0.996174316800261,10.830332544720513
2022-01-06 07:00:00,2022-01-06 07:00:00,0.8001696428765092,2022,1,6,0.9961133902197672,10.761303545074181
2022-01-06 08:00:00,2022-01-06 08:00:00,0.218589293771153,2022,1,6,0.9960519832605359,10.179109126376511
2022-01-06 09:00:00,2022-01-06 09:00:00,0.7067293109157482,2022,1,6,0.9959900959521808,10.666630270437555
2022-01-06 10:00:00,2022-01-06 10:00:00,0.4811725854989718,2022,1,6,0.9959277283245471,10.440449868744443
2022-01-06 11:00:00,2022-01-06 11:00:00,0.6888970207291831,2022,1,6,0.9958648804077119,10.647545824806302
2022-01-06 12:00:00,2022-01-06 12:00:00,0.42317001169118573,2022,1,6,0.9958015522319837,10.381185534011022
2022-01-06 13:00:00,2022-01-06 13:00:00,0.14856801171625644,2022,1,6,0.9957377438279029,10.105945449995286
2022-01-06 14:00:00,2022-01-06 14:00:00,0.769878667568895,2022,1,6,0.9956734552262411,10.726613219831306
2022-01-06 15:00:00,2022-01-06 15:00:00,0.9813255150486079,2022,1,6,0.9956086864580017,10.937412379628626
2022-01-06 16:00:00,2022-01-06 16:00:00,0.6386502973571703,2022,1,6,0.9955434375544198,10.594084672901367
2022-01-06 17:00:00,2022-01-06 17:00:00,0.4243429524842436,2022,1,6,0.9954777085469617,10.37912003795386
2022-01-06 18:00:00,2022-01-06 18:00:00,0.3639568190483231,2022,1,6,0.9954114994673254,10.318071813721577
2022-01-06 19:00:00,2022-01-06 19:00:00,0.08666135541008924,2022,1,6,0.9953448103474407,10.040109458884498
2022-01-06 20:00:00,2022-01-06 20:00:00,0.49651825745986766,2022,1,6,0.9952776412194684,10.449294669654552
2022-01-06 21:00:00,2022-01-06 21:00:00,0.4666356968762818,2022,1,6,0.995209992115801,10.41873561803429
2022-01-06 22:00:00,2022-01-06 22:00:00,0.8610139296680794,2022,1,6,0.9951418630690625,10.812432560358705
2022-01-06 23:00:00,2022-01-06 23:00:00,0.616474520615781,2022,1,6,0.9950732541121086,10.567207061736868
2022-01-07 00:00:00,2022-01-07 00:00:00,0.9915291621249832,2022,1,7,0.9950041652780258,10.941570814905242
2022-01-07 01:00:00,2022-01-07 01:00:00,0.266495212517982,2022,1,7,0.9949345966001326,10.215841178519309
2022-01-07 02:00:00,2022-01-07 02:00:00,0.3012461347051074,2022,1,7,0.9948645481119787,10.249891615824893
2022-01-07 03:00:00,2022-01-07 03:00:00,0.5008097686529595,2022,1,7,0.9947940198473452,10.448749967126412
2022-01-07 04:00:00,2022-01-07 04:00:00,0.8808949889048131,2022,1,7,0.9947230118402446,10.82812510730726
2022-01-07 05:00:00,2022-01-07 05:00:00,0.34046094576199226,2022,1,7,0.9946515241249206,10.286976187011199
2022-01-07 06:00:00,2022-01-07 06:00:00,0.510561285298487,2022,1,7,0.9945795567358485,10.456356852656972
2022-01-07 07:00:00,2022-01-07 07:00:00,0.8438324868392839,2022,1,7,0.9945071097077347,10.788903583916632
2022-01-07 08:00:00,2022-01-07 08:00:00,0.12502999055671515,2022,1,7,0.9944341830755171,10.069371821311886
2022-01-07 09:00:00,2022-01-07 09:00:00,0.7588501329057609,2022,1,7,0.9943607768743647,10.702457901649407
2022-01-07 10:00:00,2022-01-07 10:00:00,0.3375845399147215,2022,1,7,0.994286891139678,10.280453451311502
2022-01-07 11:00:00,2022-01-07 11:00:00,0.0743973679271085,2022,1,7,0.9942125259070885,10.016522626997993
2022-01-07 12:00:00,2022-01-07 12:00:00,0.6680984922445291,2022,1,7,0.994137681212459,10.609475304369118
2022-01-07 13:00:00,2022-01-07 13:00:00,0.35791898663987276,2022,1,7,0.9940623570918838,10.298542557558712
2022-01-07 14:00:00,2022-01-07 14:00:00,0.9978072626173553,2022,1,7,0.9939865535816881,10.937672798434237
2022-01-07 15:00:00,2022-01-07 15:00:00,0.146815964110123,2022,1,7,0.9939102707184282,10.085918671294406
2022-01-07 16:00:00,2022-01-07 16:00:00,0.18131356092634698,2022,1,7,0.993833508538892,10.119648646315266
2022-01-07 17:00:00,2022-01-07 17:00:00,0.048039803299484096,2022,1,7,0.993756267080098,9.985602474100466
2022-01-07 18:00:00,2022-01-07 18:00:00,0.6321149126283393,2022,1,7,0.9936785463792964,10.568900376421302
2022-01-07 19:00:00,2022-01-07 19:00:00,0.81426263234297,2022,1,7,0.9936003464739682,10.750266097082653
2022-01-07 20:00:00,2022-01-07 20:00:00,0.40535860649097266,2022,1,7,0.9935216674018256,10.340575280509228
2022-01-07 21:00:00,2022-01-07 21:00:00,0.19280300659562832,2022,1,7,0.9934425092008116,10.127228098603744
2022-01-07 22:00:00,2022-01-07 22:00:00,0.598415223847695,2022,1,7,0.9933628719091006,10.532043942938701
2022-01-07 23:00:00,2022-01-07 23:00:00,0.669533096502586,2022,1,7,0.9932827555650979,10.602360652153566
2022-01-08 00:00:00,2022-01-08 00:00:00,0.26972561341156187,2022,1,8,0.99320216020744,10.201747215485963
2022-01-08 01:00:00,2022-01-08 01:00:00,0.03450400081411764,2022,1,8,0.9931210858749941,9.96571485956406
2022-01-08 02:00:00,2022-01-08 02:00:00,0.27969941391560227,2022,1,8,0.9930395326068586,10.21009473998419
2022-01-08 03:00:00,2022-01-08 03:00:00,0.7310380403938903,2022,1,8,0.9929575004423629,10.66061304481752
2022-01-08 04:00:00,2022-01-08 04:00:00,0.2836244141270958,2022,1,8,0.992874989421067,10.212374308337765
2022-01-08 05:00:00,2022-01-08 05:00:00,0.7834837330909155,2022,1,8,0.9927919995827623,10.711403728918537
2022-01-08 06:00:00,2022-01-08 06:00:00,0.9840048571555708,2022,1,8,0.9927085309674709,10.911090166830279
2022-01-08 07:00:00,2022-01-08 07:00:00,0.2574850269995814,2022,1,8,0.9926245836154458,10.18373086315404
2022-01-08 08:00:00,2022-01-08 08:00:00,0.10573576191110012,2022,1,8,0.9925401575671708,10.031137337582809
2022-01-08 09:00:00,2022-01-08 09:00:00,0.06918947776230822,2022,1,8,0.9924552528633608,9.993742006395916
2022-01-08 10:00:00,2022-01-08 10:00:00,0.5886686028092487,2022,1,8,0.992369869544961,10.512367298258857
2022-01-08 11:00:00,2022-01-08 11:00:00,0.529326855883375,2022,1,8,0.9922840076531481,10.452166932414855
2022-01-08 12:00:00,2022-01-08 12:00:00,0.9271576613380985,2022,1,8,0.992197667229329,10.849134333631389
2022-01-08 13:00:00,2022-01-08 13:00:00,0.4514121956751246,2022,1,8,0.992110848315142,10.372520678826545
2022-01-08 14:00:00,2022-01-08 14:00:00,0.06831139172736345,2022,1,8,0.9920235509524553,9.988546901251915
2022-01-08 15:00:00,2022-01-08 15:00:00,0.5139476098737857,2022,1,8,0.9919357751833687,10.433305361707472
2022-01-08 16:00:00,2022-01-08 16:00:00,0.9936050771503283,2022,1,8,0.9918475210502122,10.91208028765245
2022-01-08 17:00:00,2022-01-08 17:00:00,0.10446814824983164,2022,1,8,0.9917587885955467,10.022056034205297
2022-01-08 18:00:00,2022-01-08 18:00:00,0.9286657594772733,2022,1,8,0.9916695778621636,10.845361538098908
2022-01-08 19:00:00,2022-01-08 19:00:00,0.26368573416619345,2022,1,8,0.991579888893085,10.179484623097043
2022-01-08 20:00:00,2022-01-08 20:00:00,0.49818226244647945,2022,1,8,0.9914897217315638,10.413079479762116
2022-01-08 21:00:00,2022-01-08 21:00:00,0.13128469494468076,2022,1,8,0.9913990764210834,10.045275459155514
2022-01-08 22:00:00,2022-01-08 22:00:00,0.4796521606286994,2022,1,8,0.9913079530053578,10.392731690682277
2022-01-08 23:00:00,2022-01-08 23:00:00,0.11010120359695763,2022,1,8,0.9912163515283313,10.02226471888027
2022-01-09 00:00:00,2022-01-09 00:00:00,0.09533637306294596,2022,1,9,0.9911242720341794,10.00657909340474
2022-01-09 01:00:00,2022-01-09 01:00:00,0.19005079964853533,2022,1,9,0.9910317145673073,10.100367945321608
2022-01-09 02:00:00,2022-01-09 02:00:00,0.890648507379179,2022,1,9,0.9909386791723515,10.800035299102694
2022-01-09 03:00:00,2022-01-09 03:00:00,0.403467896153214,2022,1,9,0.9908451658941783,10.311919555094997
2022-01-09 04:00:00,2022-01-09 04:00:00,0.9245365424719069,2022,1,9,0.9907511747778849,10.832048290250755
2022-01-09 05:00:00,2022-01-09 05:00:00,0.4632123868891961,2022,1,9,0.9906567058687987,10.369779445577183
2022-01-09 06:00:00,2022-01-09 06:00:00,0.7517042367510396,2022,1,9,0.9905617592124779,10.65732182887582
2022-01-09 07:00:00,2022-01-09 07:00:00,0.7639494393756514,2022,1,9,0.9904663348547105,10.668612787922756
2022-01-09 08:00:00,2022-01-09 08:00:00,0.7487232591931209,2022,1,9,0.9903704328415154,10.652427587608274
2022-01-09 09:00:00,2022-01-09 09:00:00,0.3842680239589773,2022,1,9,0.9902740532191414,10.287008556150392
2022-01-09 10:00:00,2022-01-09 10:00:00,0.5527705262617729,2022,1,9,0.9901771960340682,10.454542486602454
2022-01-09 11:00:00,2022-01-09 11:00:00,0.1300525435858838,2022,1,9,0.9900798613330053,10.030851156915936
2022-01-09 12:00:00,2022-01-09 12:00:00,0.9596149581614891,2022,1,9,0.9899820491628926,10.859435449790416
2022-01-09 13:00:00,2022-01-09 13:00:00,0.6062561190666772,2022,1,9,0.9898837595709004,10.50509371477568
2022-01-09 14:00:00,2022-01-09 14:00:00,0.7372960437047354,2022,1,9,0.989784992604429,10.635145969749024
2022-01-09 15:00:00,2022-01-09 15:00:00,0.8011246159983115,2022,1,9,0.9896857483111093,10.697982099109405
2022-01-09 16:00:00,2022-01-09 16:00:00,0.650631279270883,2022,1,9,0.9895860267388021,10.546491546658904
2022-01-09 17:00:00,2022-01-09 17:00:00,0.9856341038198837,2022,1,9,0.9894858279355984,10.880492383175866
2022-01-09 18:00:00,2022-01-09 18:00:00,0.7616697838560536,2022,1,9,0.9893851519498194,10.655521303354247
2022-01-09 19:00:00,2022-01-09 19:00:00,0.7620191680458149,2022,1,9,0.9892839988300164,10.654859156345978
2022-01-09 20:00:00,2022-01-09 20:00:00,0.6014986706919863,2022,1,9,0.9891823686249708,10.493322356941695
2022-01-09 21:00:00,2022-01-09 21:00:00,0.09766198522905911,2022,1,9,0.989080261383694,9.988464599065999
2022-01-09 22:00:00,2022-01-09 22:00:00,0.02589685863665847,2022,1,9,0.9889776771554276,9.915673630190934
2022-01-09 23:00:00,2022-01-09 23:00:00,0.08734061171542007,2022,1,9,0.9888746159896432,9.976086771611852
2022-01-10 00:00:00,2022-01-10 00:00:00,0.008694787924827252,2022,1,10,0.9887710779360422,9.89640556728525
2022-01-10 01:00:00,2022-01-10 01:00:00,0.5677997968068254,2022,1,10,0.9886670630445564,10.45447042725239
2022-01-10 02:00:00,2022-01-10 02:00:00,0.9264148777912179,2022,1,10,0.9885625713653472,10.81204059144469
2022-01-10 03:00:00,2022-01-10 03:00:00,0.7763462892838664,2022,1,10,0.9884576029488059,10.660922318771926
2022-01-10 04:00:00,2022-01-10 04:00:00,0.6301396900692862,2022,1,10,0.9883521578455541,10.513661268524828
2022-01-10 05:00:00,2022-01-10 05:00:00,0.16971788314180736,2022,1,10,0.9882462361064427,10.052180244206234
2022-01-10 06:00:00,2022-01-10 06:00:00,0.11827300817021902,2022,1,10,0.988139837782553,9.999671385995748
2022-01-10 07:00:00,2022-01-10 07:00:00,0.3903872946817202,2022,1,10,0.9880329629251958,10.270716923933678
2022-01-10 08:00:00,2022-01-10 08:00:00,0.5702773200660611,2022,1,10,0.987925611585912,10.449533435925181
2022-01-10 09:00:00,2022-01-10 09:00:00,0.07288020383312288,2022,1,10,0.9878177838164719,9.951058041997841
2022-01-10 10:00:00,2022-01-10 10:00:00,0.3406744094131895,2022,1,10,0.987709479668876,10.21776920610195
2022-01-10 11:00:00,2022-01-10 11:00:00,0.6141684088437115,2022,1,10,0.9876006991953541,10.490175400797254
2022-01-10 12:00:00,2022-01-10 12:00:00,0.7992792609421986,2022,1,10,0.9874914424483661,10.674193685425859
2022-01-10 13:00:00,2022-01-10 13:00:00,0.5812758809386568,2022,1,10,0.9873817094806012,10.45509297574467
2022-01-10 14:00:00,2022-01-10 14:00:00,0.45292536069793,2022,1,10,0.9872715003449786,10.325640364147716
2022-01-10 15:00:00,2022-01-10 15:00:00,0.8612398371015456,2022,1,10,0.9871608150946469,10.732847988048015
2022-01-10 16:00:00,2022-01-10 16:00:00,0.32530775971389536,2022,1,10,0.9870496537829845,10.19580429754374
2022-01-10 17:00:00,2022-01-10 17:00:00,0.5326193195131943,2022,1,10,0.9869380164635992,10.401999484149187
2022-01-10 18:00:00,2022-01-10 18:00:00,0.9607228836405387,2022,1,10,0.9868259031903286,10.828981915543824
2022-01-10 19:00:00,2022-01-10 19:00:00,0.4906287594454679,2022,1,10,0.9867133140172395,10.357761899617863
2022-01-10 20:00:00,2022-01-10 20:00:00,0.17578179958274542,2022,1,10,0.9866002489986284,10.04178428956903
